Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
4 Bedroom Duplex With A Bq,"Lily Drive, M.k.o Abiola Gardens Alausa Ikeja Lagos",₦,"85,000,000",0,0,0,4 beds,0 baths,0 Toilets
A 5 Bedroom Duplex With 2 Bungalow In Gra Ikeja,Gra Ikeja Ikeja Lagos,₦,"200,000,000",0,0,0, beds, baths, Toilets
Land For Sale, Opebi Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Oba Akran Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex, Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land ( Joint Venture ),Bolanle Close Allen Avenue Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,"Oba Dosunmu, Ikeja Gra Ikeja Lagos",₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets
1000 Square Meter Land,Oba Dosumu Street Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Flat,Sumola Street Maryland Ikeja Lagos,₦,"90,000,000",0,0,0,5 beds,4 baths,4 Toilets
Land,Cbd Close Union House Alausa Ikeja Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
8 Units Of 3 Bedroom Flat,Ikeja Ikeja Lagos,₦,"400,000,000",0,0,0,3 beds,0 baths,0 Toilets
Land,Adekunle Fajuyi Way Ikeja Lagos,₦,"5,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adekunle Fajuyi Way Ikeja Lagos,₦,"2,700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Akinjobi Way Ikeja Lagos,₦,"910,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Sasegbon Street Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Joel Ogunnaike Street Ikeja Lagos,₦,"1,400,000,000",0,0,0, beds,0 baths,0 Toilets
Land,Sobo Arobiodu Street Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Akinjobi Way Ikeja Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Dosunmu Street Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ladoke Akintola Street Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ladipo Bateye Street Ikeja Gra Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adekunle Fajuyi Way Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Akinjobi Way Ikeja Lagos,₦,"505,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ladoke Akintola Street Ikeja Lagos,₦,"475,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Akinjobi Way Ikeja Lagos,₦,"405,000,000",0,0,0, beds,0 baths,0 Toilets
30 Rooms Hotel At International Airport Road Ikeja For Sale,International Airport Road Ikeja Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets
Land,Joel Ogunnaike Street Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oduduwa Crescent Ikeja Lagos,₦,"470,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ajisafe Street Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Isaac John Street Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Isaac John Street Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Street Ikeja Gra Ikeja Lagos,₦,"353,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Akinjobi Way Ikeja Gra Ikeja Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Abimbola Street Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Joel Ogunnike Street Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Street Ikeja Lagos,₦,"200,000,000",0,0,0, beds,0 baths,0 Toilets
Land,Adekunle Fajuyi Way Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0, beds,0 baths,0 Toilets
Land,Oba Dosunmu Street Ikeja Lagos,₦,"175,500,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Dosunmu Street Ikeja Lagos,₦,"156,600,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Street Ikeja Lagos,₦,"153,000,000",0,0,0, beds,0 baths,0 Toilets
Land,Oduduwa Street Ikeja Gra Ikeja Lagos,₦,"185,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oduduwa Street Ikeja Gra Ikeja Lagos,₦,"125,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Street Ikeja Lagos,₦,"100,000,000",0,0,0, beds,0 baths,0 Toilets
Land,Oba Dosunmu Street Ikeja Lagos,₦,"90,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Nos Of 4 Bedroom Detached Duplexes,Michael Ogun Off Sobo Arobiodun Street Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,0 baths,0 Toilets
5bedroom Semi Detached Townhouse Duplex,Ladoke Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,5 beds,5 baths,6 Toilets
Land,"Awowojobe Estate, Maryland Ikeja Lagos",₦,"25,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Oregun Ikeja Lagos,₦,"38,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Ikeja Gra Ikeja Lagos,₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Maryland Ikeja Lagos,₦,"30,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Allen Avenue Ikeja Lagos,₦,"52,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Adeniyi Jones Ikeja Lagos,₦,"50,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House, Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,0,0,5 beds,5 baths,6 Toilets
A Prime Fenced Land On 3 Acres,Cbd Alausa Ikeja Lagos Alausa Ikeja Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
A Clean And New 5 Bedroom Fully Detached House,Sunday Adigun Street Alausa Ikeja Lagos,₦,"180,000,000",0,0,0,5 beds,5 baths,6 Toilets
A Prime Fenced Land At Ikeja Gra,Bateye Street Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
A Prime Fenced Land,Ladipo Oluwole Adeniyi Jones Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Luxury Terrace Duplex At Opebi Ikeja,Max Estate Off Salvation Road Opebi Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,5 baths,6 Toilets
1200sqm Of Land For Sale At Abimbola Street,Abimbola Street Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
1200sqm Of Land For Sale At Ikeja,Joel Ogunnike St. Ikeja Lagos,₦,"650,000,000",0,0,0, beds, baths, Toilets
1000sqm Of Land For Sale At Remi Fani Kayode Street,Remi Fani Kayode St. Ikeja Lagos,₦,"200,000,000",0,0,0, beds, baths, Toilets
Land For Sale At Adekunle Fajuyi Way,Adekunle Fajuyi Way Ikeja Lagos,₦,"190,000,000",0,0,0, beds, baths, Toilets
975m2 Land For Sale At Oba Dosumu Street,Oba Dosumu St. Ikeja Lagos,₦,"175,500,000",0,0,0, beds, baths, Toilets
870m2 Land For Sale At Oba Dosumu Street,Oba Dosumu St. Ikeja Lagos,₦,"156,600,000",0,0,0, beds, baths, Toilets
4 Bedroom Semi Detached House With 2 Rooms Bq, Adeniyi Jones Ikeja Lagos,₦,"170,000,000",0,0,0,4 beds,0 baths,0 Toilets
28 Rooms Hotel, Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Bank Anthony Way Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Ikeja Gra Ikeja Lagos,₦,"353,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Abimbola Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Joel Ogunnike Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Joel Ogunnike Ikeja Gra Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
9 Hectares Of Land For Sale At Ikeja,"Adekunle Fajuyi Street, Gra Ikeja Ikeja Lagos",₦,"110,000",0,0,0, beds, baths, Toilets
Land,Adekunle Fajuyi Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Dosunmu Ikeja Gra Ikeja Lagos,₦,"175,050,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Dosunmu Ikeja Gra Ikeja Lagos,₦,"156,060,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Ikeja Gra Ikeja Lagos,₦,"153,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oduduwa Ikeja Gra Ikeja Lagos,₦,"185,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oduduwa Ikeja Gra Ikeja Lagos,₦,"125,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Remi Fani Kayode Ikeja Gra Ikeja Lagos,₦,"100,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Oba Dosunmu Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"98,400,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"97,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Bungalow,Ladoke Akintola Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land,Behind Elizade Oregun Ikeja Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Townhouse,Off Wemco Oba Akran Ikeja Lagos,₦,"55,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat,Awuse Estate Opebi Ikeja Lagos,₦,"45,000,000",0,0,0,3 beds,3 baths,4 Toilets
Exquisitely Finished 4 Units F 4 Bedroom Detached House With Bq,Off Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land,Magodo Phase 2 Alausa Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Isheri Igando Express Road Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Isheri Igando Express Road Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Plot Of Land With 2 Bungalows And Office Space,Johnson Street Obafemi Awolowo Way Ikeja Lagos,₦,"150,000,000",0,0,0,10 beds,10 baths,10 Toilets
5 Bedroom Detached House With Bq,"Along Abeokuta Express Road, Dopemu, Ikeja Lagos",₦,"35,000,000",0,0,0,5 beds,0 baths,0 Toilets
Factory,Acme Road Ikeja Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
Lace Factory On 1 Acre Of Land At Ikeja Industrial Scheme,"Ikeja Industrial Scheme By Acme Road, Ikeja Ikeja Lagos",₦,"850,000,000",0,0,0, beds, baths, Toilets
Shop Space,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"5,800,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ), Allen Avenue Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
"3,782 Square Meter Of Land In G.r.a Ikeja",Gra Ikeja Ikeja Lagos,₦,"550,000,000",0,0,0, beds, baths, Toilets
1 Acre Of Land,Lopez Close Opebi Ikeja Lagos,₦,"220,000,000",0,0,0,0 beds,0 baths,0 Toilets
6 Bedroom Mansion + 2 Living Rooms,Ladipo Oluwole Adeniyi Jones Ikeja Lagos,₦,"1,000,000,000",0,0,0,6 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Off Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Detached House,"Herbert Macaulay Crescent , Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"300,000,000",0,0,0,5 beds,7 baths,8 Toilets
A Plot Of Land,Oba Dosunmi Street Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex + 2 Room B.q,"Ikeja Gra, Ikeja Gra Ikeja Lagos",₦,"111,000,000",0,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Duplex On 2 Floors,"Joel Ogunnaike Street, Ikeja Gra Ikeja Lagos",₦,"300,000,000",0,0,0,5 beds,6 baths,6 Toilets
4 Bedroom Fully Detached Duplex,"Ajisafe Street, Isaac John, Ikeja Gra Ikeja Lagos",₦,"250,000,000",0,0,0,4 beds,6 baths,6 Toilets
1 Plot Of Land On Tarred Road Close To Balogun,Close To Balogun Busstop Ikeja Lagos,₦,"16,000,000",0,0,0, beds, baths, Toilets
6300 Sqm Of Land At Ikeja,Ikeja Gra Ikeja Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets
New Luxury 2 Bedroom Serviced Apartments,"Ayonubi, Toyin Street Ikeja Lagos",₦,"30,000,000",0,0,0,2 beds,2 baths,2 Toilets
Land,Alfred Olaiya Street Opebi Ikeja Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,"Maryland Estate, Maryland Ikeja Lagos",₦,"135,000,000",0,0,0,5 beds,5 baths,5 Toilets
New Luxury 2 Bedroom Ensuite Apartments,Ayonubi Close Toyin Street Ikeja Lagos,₦,"30,000,000",0,0,0,2 beds,2 baths,2 Toilets
Dry Land,"Alausa, Alausa Ikeja Lagos",₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Serviced Apartment,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"40,000,000",0,0,0,3 beds,3 baths,4 Toilets
Land,Ajao Road Adeniyi Jones Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Atoyetubo / Ajao Estate Ikeja Lagos,₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Atoyetubo / Ajao Estate Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Acre Of Land On Kudirat Abiola Way,Kudirat Abiola Way Ikeja Lagos,₦,"355,000,000",0,0,0, beds, baths, Toilets
6300sqm Of Land For Sale At Ikeja,Ikeja Gra Ikeja Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets
Two Bungalows,Johnson Street Obafemi Awolowo Way Ikeja Lagos,₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
Commercial Property,Close To Zenith Bank Awolowo Way Ikeja Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detatched Duplex With Bq, Ikeja Gra Ikeja Lagos,₦,"375,000,000",0,0,0,5 beds,0 baths,0 Toilets
Plot Of Land,Opebi Link Bridge Opebi Ikeja Lagos,₦,"30,000,000",0,0,0,0 beds,0 baths,0 Toilets
Gra Mansion,"Ikeja, Gra Ikeja Lagos",₦,"180,000,000",0,0,0, beds, baths, Toilets
A Brand New 4bedroom Duplex + Bq,"Off Allen Avenue, Close To Former Alade Market Allen Avenue Ikeja Lagos",₦,"55,000,000",0,0,0,4 beds,4 baths,5 Toilets
Duplex + 2room Bq,Shonibare Estate Maryland Ikeja Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,4 Toilets
Office Block Directly On Opebi Road,Opebi Road Opebi Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5bed Detached Duplex,Off Adeyemo Alakija Ikeja Gra Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Justice Coker Estate Alausa Ikeja Lagos,₦,"100,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex With Bq,Off Salvation Way Opebi Ikeja Lagos,₦,"80,000,000",0,0,0,5 beds,0 baths,0 Toilets
3 Bedroom Flat,By Punch Mangoro Ikeja Lagos,₦,"45,000,000",0,0,0,3 beds,0 baths,0 Toilets
Land For Sale,Arowojobe Estate Maryland Ikeja Lagos,₦,"60,000,000",0,0,0, beds, baths, Toilets
Land For Sale,Mende Maryland Ikeja Lagos,₦,"25,000,000",0,0,0, beds, baths, Toilets
Mansion,No 29 Oroleye Street Salvation Road Opebi Ikeja Lagos Opebi Ikeja Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ), Ikeja Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ), Alausa Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Shonibare Estate Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land ( Joint Venture ),Femi Feni Kayode Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Atoyetubo/ajao Street Obafemi Awolowo Way Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Former Hotel Building,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"140,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxurious Hotel,Opebi Link Road Mobolaji Bank Anthony Way Ikeja Lagos,₦,"1,600,000,000",0,0,0,10 beds,10 baths,10 Toilets
5 Bedroom Detached Duplex With A Bq,Omole Phase 2 Near Alausa Ikeja Lagos,₦,"120,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Omole Phase 1 Near Alausa Ikeja Lagos,₦,"125,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,6 Toilets
8 Bedroom Duplex,Dosunmu Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,8 beds,0 baths,0 Toilets
3 Bedroom Apartment,Alli Balogun Adeniyi Jones Ikeja Lagos,₦,"63,500,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Detached Duplex With A Bq,Omole Phase 2 Near Ikeja Lagos,₦,"100,000,000",0,0,0,5 beds,5 baths,6 Toilets
5 Bedroom Detached Duplex With A Bq,Omole Phase 1 Near Ikeja Lagos,₦,"110,000,000",0,0,0,5 beds,5 baths,6 Toilets
Commercial Property,Airport Exit Airport Road(ikeja) Ikeja Lagos,₦,"1,000,000,000",0,0,0,10 beds,10 baths,10 Toilets
A Newly Built 8 Bedroom Duplex With Swimming Pool For Sale In Gra Ikeja,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"450,000,000",0,0,0,8 beds,8 baths,8 Toilets
A Newly Built 5 Bedroom Duplex With A Room Bq For Sale In Ikeja,Ikeja Adeniyi Jones Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,5 Toilets
A Mansion On 1500 Square Metres,Ajao Estate Airport Road(ikeja) Ikeja Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,5 Toilets
Plot Of Land,Kola Amodu Crescent Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached Duplex +2 Rooms Bq,Estate Ikeja Gra Ikeja Lagos,₦,"185,000,000",0,0,0,4 beds,5 baths,6 Toilets
2 Nos Of 5bedroom Detached Houses With A Room Bq,Off Abah Johnson Adeniyi Jones Ikeja Lagos,₦,"140,000,009",0,0,0,5 beds,5 baths,6 Toilets
Bungalow For Sale,Off Olowo Ikeja Awolowo Way Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
A 825.75sqm Land,"Wasimi, Onigbogbo Maryland Ikeja Lagos",₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets
Bare Land,"Regina Omolara Street, Off Agbaoku Crescent. Opebi Ikeja Lagos",₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Units Of 3 Bedroom Flat With A 4 Bedroom Duplex,"Ewututu,off Mma Road Airport Road(ikeja) Ikeja Lagos",₦,"60,000,000",0,0,0,3 beds,2 baths,3 Toilets
New 4 Bedroom House For Sale At Ikeja,Magodo Gra 1 Ikeja Ikeja Lagos,₦,"69,900,000",0,0,0, beds, baths, Toilets
4 Units Of 2 Bedroom Flats For Sale,Magodo Gra1 Isheri Ikeja Ikeja Lagos,₦,"105,000,000",0,0,0,0 beds,0 baths, Toilets
7 Units Of A 3 Bedroom Flat Building,Cement Bus Stop Ikeja Ikeja Lagos,₦,"80,000,000",0,0,0,3 beds,2 baths,2 Toilets
2 Unit Of 4 Bedroom Flat,"Anifowoshe Ikeja Very Close To Computer Village, Obafemi Awolowo Way Ikeja Lagos",₦,"45,000,000",0,0,0,4 beds,4 baths,5 Toilets
"Property For Rent At No 1, Sasegbon Street Gra Ikeja Lagos.","1, Sasegbon Street Gra Ikeja Lagos. Ikeja Lagos",₦,"15,000,000",0,0,0, beds, baths, Toilets
2 Blocks Of 4 Flats Of 3 Bedroom Flats,Ikeja Lagos Airport Road(ikeja) Ikeja Lagos,₦,"400,000,000",0,0,0,3 beds,3 baths,3 Toilets
48.9 Acres Of Land,Koreta Street Agidingbi Ikeja Lagos,₦,"25,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Agidingbi Ikeja Agidingbi Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Storey Building,A Close Off Adeniyi Jones Avenue Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Set Of Flat,"Alaba Street, Off Oworosoki Road Ikeja Lagos",₦,"35,000,000",0,0,0,3 beds,0 baths,0 Toilets
"8,000 Square Meters Of Land",Adekunle Fajuyi Way Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
"6,061 Square Metres Of Land",Oba Akinjobi Way Ikeja Lagos,₦,"910,000,000",0,0,0,0 beds,0 baths,0 Toilets
"5,942 Square Metres Of Land",Sasegbon Street Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
"4,200 Square Metres Of Land",Sobo Arobiodu Street Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
"4,200 Square Metres Of Land",Oba Akinjiobi Way Ikeja Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Adekunle Fajuyi Way Ikeja Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets
"3,972 Square Metres Of Land",Ladoke Akintola Street Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Ladoke Akintola Street Ikeja Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Isaac John Street Ikeja Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Adekunle Fajuyi Way Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets
"3,361 Square Metres",Oba Akinjobi Way Ikeja Lagos,₦,"505,000,000",0,0,0,0 beds,0 baths,0 Toilets
"2,972 Square Metres Of Land",Ladoke Akintola Street Ikeja Lagos,₦,"470,000,000",0,0,0,0 beds,0 baths,0 Toilets
"2,724 Square Metres Of Land",Ladipo Bateye Street Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Oba Akinjobi Way Ikeja Lagos,₦,"405,000,000",0,0,0, beds, baths, Toilets
"2,528 Square Metres Of Land",Ladoke Akintola Ikeja Gra Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,989 Square Metres Of Land",Isaac John Street Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,915 Square Metres Of Land",Isaac John Street Ikeja Lagos,₦,"325,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,895 Square Metres Of Land",Remi Fani Kayode Street Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,800 Square Metres Of Land",Ladipo Bateye Street Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,532 Square Metres Of Land",Oba Akinjobi Way Ikeja Gra Ikeja Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,500 Square Metres Of Land",Oba Akinjobi Way Ikeja Gra Ikeja Lagos,₦,"225,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,275 Square Metres Of Land",Ajisafe Street Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,200 Square Metres Of Land",Harold Shodipo Street Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,200 Square Metres Of Land",Sobo Arobiodu Street Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Ladipo Bateye Street Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets
"1,000 Square Metres Of Land",Ladipo Bateye Street Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets
"1,000 Square Metres Of Land",Adekunle Fajuyi Way Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Remi Fani Kayode Street Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets
Land For Sale,Oduduwa Stree (gate Street) Ikeja Lagos,₦,"185,000,000",0,0,0, beds, baths, Toilets
Land For Sale,Ajisafe Street Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land For Sale,Ajisafe Street Ikeja Lagos,₦,"145,000,000",0,0,0, beds, baths, Toilets
573 Square Metres Of Land,Shasegbon Street Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
520 Square Metres Of Land,Adeyemo Lakija Street Ikeja Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
500 Square Metres Of Land,Oduduwa Stree (gate Street) Ikeja Lagos,₦,"125,000,000",0,0,0,0 beds,0 baths,0 Toilets
