Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Available Land,Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Gerard Road Ikoyi Lagos,₦,"462,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House,Ikoyi Lagos,₦,"350,000,000",0,0,0,5 beds,0 baths,0 Toilets
"Waterfront Banana 4570.473sqm Jv, Banana Island, Ikoyi","Banana Island, Ikoyi Banana Island Ikoyi Lagos",₦,"750,000/sqm",0,0,0, beds, baths, Toilets
3 Bedroom Apartment With Bq,Ikoyi Lagos,₦,"200,000,000",1,1,0,3 beds,3 baths,4 Toilets
Block Of 3bedroom Flat With Bq,Ikoyi Lagos,₦,"150,000,000",1,1,0,3 beds,3 baths,4 Toilets
4 Bedroom Terrace Duplex With A Room Bq,Ikoyi Lagos,₦,"240,000,000",0,0,0,4 beds,4 baths,5 Toilets
24 Units Of 3 Bedrooms Flats,Ikoyi Lagos,₦,"200,000,000",0,0,0,3 beds,0 baths,0 Toilets
Land Per Sqm,Ikoyi Lagos,₦,"950,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Brand New 3 Bedroom Penthouse Flat,Osborne Foreshore Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds,0 baths,0 Toilets
4611sqm Waterfront Land,"Zone J 15,banana Island Banana Island Ikoyi Lagos",$,"10,000,000",0,0,0, beds, baths, Toilets
"4,088sqm Land",Ikoyi Lagos,₦,"650,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
6 Bedroom Fully Detached Mansion,Ikoyi Lagos,₦,"600,000,000",0,0,0,6 beds,0 baths,0 Toilets
3 Bedroom Flat,Banana Island Ikoyi Lagos,₦,"210,000,000/year",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,0,0,5 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land Per Sqm,Ikoyi Lagos,₦,"550,000",0,0,0,0 beds,0 baths,0 Toilets
Demolishable Detached House,Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Smart Maisonette,Ikoyi Lagos,₦,"550,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land (price Per Sqm),Off Queens Drive Ikoyi Lagos,₦,"680,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
New 3bedroom Apartment,Ikoyi Lagos,₦,"120,000,000",0,0,0,3 beds,3 baths,4 Toilets
Available Land,Ikoyi Lagos,₦,"650,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,James George Street Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"6,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 5 Bedroom Detached Duplex With Bq For Sale,Banana Island Ikoyi Lagos,₦,"1,100,000,000",1,1,0,5 beds,5 baths,6 Toilets
Joint Venture Development,Bourdillon Ikoyi Lagos,₦,"950,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Glover Road Ikoyi Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury Sea View 5 Bedrooms Detached Duplex,Banana Island Ikoyi Lagos,₦,"650,000,000",1,1,0,5 beds,5 baths,6 Toilets
Land (price Per Sqm),Cooper Road Ikoyi Lagos,₦,"650,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Lagoon Front 5 Bedroom Detached House,Banana Island Ikoyi Lagos,₦,"1,800,000,000",0,0,0,5 beds,0 baths,0 Toilets
3 Bedroom Apartment With A Bq,Bourdillon Ikoyi Lagos,₦,"240,000,000",0,0,0,0 beds,0 baths,0 Toilets
"3,500sqm With A Demolishable Colonial Building",Temple Road Old Ikoyi Ikoyi Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
Waterfront 5 Bedroom Detached House With 3 Rooms Bq,"Osborne Foreshore Estate,ph 1 Osborne Foreshore Estate Ikoyi Lagos",₦,"1,500,000,000",0,0,0,5 beds,5 baths,6 Toilets
Available Land,Turnbull Rd Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Lands (various Prices),Parkview Estate Ikoyi Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,$,"10,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"620,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Land,Abacha Estate Ikoyi Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Glover Road Ikoyi Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
1 Acre Of Land,Ikoyi Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Smart House With Swimming Pool,Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,5 baths,6 Toilets
A Commercial Office Complex Of 15 Floors With Each Floor At 1000sqm,Old Ikoyi Ikoyi Lagos,$,"120,000,000",0,0,0, beds, baths, Toilets
3100sqm Land,Parkview Estate Ikoyi Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ikoyi Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets
"4 Bedroom Flat(serviced On 5th Floor) With Swimming Pool,24hrs Electricity,24hrs Security,gym Etc","Rumens Road,off Kingsway Road Old Ikoyi Ikoyi Lagos",₦,"160,000,000",1,0,0,4 beds,4 baths,5 Toilets
8 Bedroom Duplex Mansion,Old Ikoyi Road Parkview Estate Ikoyi Lagos,₦,"850,000,000",0,0,1,8 beds,8 baths,8 Toilets
Land Per Sqm,Banana Island Ikoyi Lagos,₦,"1,100,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 3 Bedroom Pent House,Osborne Phase 2 Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",0,0,0,3 beds,4 baths,4 Toilets
5 Bedroom Terrace Duplex Luxury Apartment,Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",1,1,1,5 beds,6 baths,7 Toilets
Available Land,Ikoyi Lagos,₦,"2,800,000,000",0,0,0,0 beds,0 baths,0 Toilets
Exquisitely Finished 3 Bedroom En Suite Serviced Block Of Flats,D Ikoyi Lagos,₦,"150,000,000",1,1,0,3 beds,3 baths,4 Toilets
1950sqm Land With A Detached Duplex,2nd Avenue Old Ikoyi Ikoyi Lagos,₦,"1,267,500,000/sqm",0,0,0, beds, baths, Toilets
4 Bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,0 baths,0 Toilets
Available Land,Ikoyi Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
8 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,0,0,8 beds,0 baths,0 Toilets
Land,Shoreline Estate Ikoyi Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets
1804sqm Waterfront Land,"Osborne Foreshore Estate,ph 1 Osborne Foreshore Estate Ikoyi Lagos",₦,"1,100,000,000",0,0,0, beds, baths, Toilets
Available Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets
"11 Units Of Brand New 3 Bedroom Flats With Boy's Quarters,",An Estate Ikoyi Lagos,₦,"2,300,000,000",1,1,0,3 beds,3 baths,4 Toilets
Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
Cornerpiece Old Ikoyi Land For Joint Venture:,Reeve Road Old Ikoyi Ikoyi Lagos,₦,"4,500,000,000",0,0,0, beds, baths, Toilets
950sqm Cornerpiece Land,Parkview Estate Ikoyi Lagos,₦,"380,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Ikoyi Lagos,₦,"168,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Parkview Estate Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
City View 3 Bed Apartment With Bq,Banana Island Ikoyi Lagos,₦,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Decently Finished 3 Bed Apartment With Bq,Ikoyi Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Detached Duplex,Banana Island Ikoyi Lagos,₦,"500,000,000",1,1,0,5 beds,0 baths,0 Toilets
4 Bedroom Townhouse With A Room Bq,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"160,000,000",0,0,1,4 beds,4 baths,4 Toilets
4 Bedroom Townhouse With A Room Bq At Mojisola Onikoyi Estate,Mojisola Onikoyi Estate Ikoyi Lagos,₦,"160,000,000",0,0,1,4 beds,4 baths,4 Toilets
4 Bedroom Penthouse,Bourdillon Ikoyi Lagos,$,"1,300,000",0,0,0,5 beds,5 baths,8 Toilets
A 4 Bedroom All En Suite Serviced Apartment With Bq,Off Bourdillon Road Bourdillon Ikoyi Lagos,₦,"160,000,000",0,1,0,4 beds,4 baths,5 Toilets
Newly Renovated 4 Bedroom 4th floor Flat,Alexander Ikoyi Ikoyi Lagos,₦,"200,000,000",0,0,1,0 beds,0 baths,0 Toilets
3 Bedroom +bq Duplex In Ikoyi,Osborne Foreshore Osborne Foreshore Estate Ikoyi Lagos,₦,"50,990,000",1,1,0,4 beds,4 baths,5 Toilets
Newly Built 5 Bedroom Fully Detached Duplex All Rooms En Suite With A Room Bq,Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,1,5 beds,5 baths,6 Toilets
31 Exclusive Residences Comprising Of Enormous All En Suite 3 Bedroom Duplexes,Ikoyi Lagos,₦,"206,000,000",0,0,0,3 beds,3 baths,4 Toilets
The Overlook Condominiums,"3, Okotie Eboh Street, Awolowo Road Ikoyi Lagos",₦,"206,000,000",0,1,1,3 beds,3 baths,4 Toilets
9 Storey Building Of Executive Flats,Okotie Eboh Street Ikoyi Lagos,₦,"206,000,000",0,0,0,2 beds,2 baths,3 Toilets
"5,300 Water Front Land",Z Osborne Foreshore Estate Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Mansions With Boys Quarter,"Off Abia Street, Banana Island Ikoyi Lagos",₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
1000sqm Plot Of Land,Parkview Estate Ikoyi Lagos,₦,"330,000,000",0,0,0, beds, baths, Toilets
4 Bedroom Semi Detached Duplex With A Bq,Banana Island Ikoyi Lagos,₦,"350,000,000",0,0,0,4 beds,0 baths,0 Toilets
Newly Built Luxury 5 Bedroom Detched Mansion, Banana Island Ikoyi Lagos,₦,"1,600,000,000",1,0,0,0 beds,0 baths,0 Toilets
100% Dry Land With Government Excision Suitable For Residential,Bolorunpelu Osborne Foreshore Estate Ikoyi Lagos,₦,"4,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
"Exclusive 4 Bedroom Terrace With Gym, Swimming Pool.",F Osborne Foreshore Estate Ikoyi Lagos,₦,"148,500,000",1,1,0,4 beds,4 baths,0 Toilets
Newly Built 5 Bedroom Maisonette,Off Alfred Rewane Road/mobolaji Johnson Avenue Old Ikoyi Ikoyi Lagos,₦,"550,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury 3 Bedroom Duplex,Ikoyi Lagos,₦,"135,000,000",0,1,0,3 beds,4 baths,4 Toilets
4 Bedroom Terrace Apartment, Banana Island Ikoyi Lagos,₦,"200,000,000",0,1,0,4 beds,5 baths,5 Toilets
Massive 8bedroom Fully Detached And 2 Bq,Osborne Foreshore Estate Ikoyi Lagos,₦,"950,000,000,000",0,0,0,8 beds, baths, Toilets
Off Plan Fully Detached Duplex,Ikoyi Crescent Ikoyi Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Maisonette,Alexander Old Ikoyi Ikoyi Lagos,₦,"380,000,000",0,1,0,4 beds,4 baths,5 Toilets
5 Bedroom Fully Detached Duplex,Banana Island Ikoyi Lagos,₦,"1,550,000,000",0,0,0,5 beds,0 baths,0 Toilets
Uniquely Designed 5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"595,000,000",0,1,0,5 beds,6 baths,6 Toilets
Luxury 5 Bedroom Semi Detached Duplex In Ikoyi,Old Ikoyi Ikoyi Lagos,₦,"305,000,000",0,1,0,5 beds,7 baths,8 Toilets
Brand New Spacious 3 Bedroom Apartment,Second Avenue Ikoyi 2nd Avenue Extension Ikoyi Lagos,₦,"250,000,000",0,1,0,3 beds,3 baths,3 Toilets
Well Built 6 Bedroom Detached House,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"2,200,000,000",0,1,0,6 beds,8 baths,8 Toilets
Exquisitely Finished 6 Bedroom Fully Detached House,Banana Island Estate Ikoyi Banana Island Ikoyi Lagos,₦,"1,900,000,000",0,1,0,6 beds,6 baths,6 Toilets
Brand New Luxury 3 Bedroom Apartment,Off Glover Road Ikoyi Lagos Old Ikoyi Ikoyi Lagos,₦,"280,000,000",0,1,0,3 beds,3 baths,3 Toilets
4 Bedroom Semi Detached House With 2 Bq,Parkview Parkview Estate Ikoyi Lagos,₦,"200,000,000",0,1,0,4 beds,5 baths,5 Toilets
15000 Sqm Land For Outright Sale Off Bourdillion Road Ikoyi,Off Bourdillion Road Ikoyi Old Ikoyi Ikoyi Lagos,₦,"4,000,000,000",0,0,0, beds, baths, Toilets
Beautifully Finished 6 Bedroom Fully Automated Magnificently & Newly Built Detached House,Banana Island Ikoyi Lagos Banana Island Ikoyi Lagos,₦,"1,700,000,000",0,1,0,6 beds,7 baths,7 Toilets
Brand New 6 Bedroom Fully Detached Duplex,Banana Island Ikoyi Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,1,0,6 beds,6 baths,6 Toilets
"Exquisitely Finished 5 Bedroom Detached With 2 Rooms Bq Available For Sale In Parkview Estate,ikoyi",Parkview Right Parkview Estate Ikoyi Lagos,₦,"550,000,000",0,1,0,5 beds,5 baths,5 Toilets
5 Bedroom Fully Detached Mansion,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"1,200,000,000",0,0,0,5 beds,6 baths,6 Toilets
5 Bedroom Luxury Detached Duplex,Second Avenue 2nd Avenue Extension Ikoyi Lagos,₦,"450,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Fully Detached Mansion With Swimming,Banana Island Ikoyi Lagos Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,1,0,5 beds,6 baths,6 Toilets
Luxury 4 Bedroom Terrace Duplex,Off Alexander Old Ikoyi Ikoyi Lagos,₦,"350,000,000",0,1,0,4 beds,5 baths,5 Toilets
3 Bedroom Apartment With Bq,Ikoyi Lagos,₦,"110,000,000",0,0,0,3 beds,0 baths,0 Toilets
Beautiful And Clean Three Bedroom Apartment With One Room Maid's Room,R Ikoyi Lagos,₦,"250,000,000",0,0,1, beds, baths, Toilets
Luxury 5 Bedroom Detached House With Bq,Banana Island Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Terrace House With Bq,Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets
Serviced 4bedroom Terrace Duplex With Bq,Parkview Estate Ikoyi Lagos,₦,"150,000,000",1,0,0,4 beds,4 baths,5 Toilets
"960sqm Land In Osborne Phase 2 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"360,000,000",0,0,0, beds, baths, Toilets
"4 Bedroom Maisonette Penthouse With Pool, Gym, Fully Fitted Kitchen", Parkview Estate Ikoyi Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
New Contemporary Built And Tasteful Finished 5 Bedrooms Fully Detached,Banana Island Ikoyi Lagos,₦,"1,000,000,000",0,1,0,5 beds,5 baths,6 Toilets
Serviced 4bedroom Terrace Duplex With Bq,Parkview Estate Ikoyi Lagos,₦,"120,000,000",1,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Luxury Apartment,Old Ikoyi Ikoyi Lagos,₦,"130,000,000",0,0,0,3 beds,3 baths,4 Toilets
"New 4bedroom Semi Detached House With Bq In Parkview Estate, Ikoyi",Parkview Estate Ikoyi Lagos,₦,"230,000,000",0,1,0,4 beds,4 baths,5 Toilets
"1000sqm Land In Osborne Phase 1 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"570,000/sqm",0,0,0, beds, baths, Toilets
Luxury 5 Bedroom Detached House With Bq,Banana Island Ikoyi Lagos,₦,"480,000,000",0,1,0,5 beds,5 baths,6 Toilets
"480sqm Land In Osborne Phase 2 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"180,000,000",0,0,0, beds, baths, Toilets
8 Bedroom Mansion,Parkview Estate Ikoyi Lagos,₦,"650,000,000",0,0,0,8 beds,8 baths,9 Toilets
"Ultra Modern 5 Bedroom Terrace Duplex, 2 Bq's Each",Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxury 3 Bedroom Flat With Bq,Banana Island Ikoyi Lagos,₦,"200,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Penthouse Apartment With Bq,Banana Island Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,5 baths,6 Toilets
New Contemporary Built And Tasteful Finished 5 Bedrooms Fully Detached,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,1,0,5 beds,5 baths,6 Toilets
"745sqm Land In Osborne Phase 2 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"260,000/sqm",0,0,0, beds, baths, Toilets
"2500sqm Land On Rumens Road, Ikoyi Lagos",Old Ikoyi Ikoyi Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets
3 Bedroom Apartment,Bella Vista Estate Banana Island Ikoyi Lagos,$,"1,300,000",0,0,0,3 beds,3 baths,4 Toilets
Distress Sale: 800sqm Land,S Osborne Foreshore Estate Ikoyi Lagos,₦,"215,000,000",0,0,0,0 beds,0 baths,0 Toilets
New 5bedroom Fully Detached House With 2rooms Bq,Parkview Estate Ikoyi Lagos,₦,"550,000,000",0,1,0,5 beds,5 baths,6 Toilets
Distress 3 Bedroom Pent House Maisonette With Bq,Parkview Estate Ikoyi Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets
"8units 3bedroom Flat With Bq, 2units 4bedroom Penthouse Maisonette Duplex With Bq And 1 Unit 1 Bedroom Flat",Off Bourdillon Road Old Ikoyi Ikoyi Lagos,₦,"2,500,000,000",0,0,0,8 beds,8 baths,9 Toilets
"8 Bedroom Mansion At Osborne Phase1 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"900,000,000",0,1,0,8 beds,8 baths,9 Toilets
"1500sqm Land In Osborne Phase 1 Estate, Ikoyi",Osborne Foreshore Estate Ikoyi Lagos,₦,"570,000/sqm",0,0,0, beds, baths, Toilets
New 5 Bedroom Semi Detached House With Bq,S Osborne Foreshore Estate Ikoyi Lagos,₦,"250,000,000",0,1,0,5 beds,5 baths,6 Toilets
Distress Sale 4bedroom Pent House Maisonette With Bq And With Elevator,Parkview Estate Ikoyi Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets
"2500sqm Land On Oba Eleguishi Road, Ikoyi",Old Ikoyi Ikoyi Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
"3100sqm Land On Bank Road, Ikoyi Lagos",Bank Road Old Ikoyi Ikoyi Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
3 Bedroom Apartment,Macpherson Ikoyi Lagos,₦,"130,000,000",1,0,0,3 beds,3 baths,4 Toilets
"18,000m2 Land With Frontage Directly Facing Kingsway Rd And Two Other Streets N15b",Old Ikoyi Ikoyi Lagos,₦,"15,000,000,000",0,0,0, beds, baths, Toilets
Luxury New 4bedroom Terrace Duplex With Bq At Osborne Phase1 Estate Ikoyi,Osborne Foreshore Estate Ikoyi Lagos,₦,"200,000,000",0,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Apartment,Old Ikoyi Ikoyi Lagos,₦,"130,000,000",0,0,0,3 beds,3 baths,4 Toilets
3 Bedroom Luxury Apartment With Bq,Old Ikoyi Ikoyi Lagos,₦,"150,000,000",0,0,0,3 beds,3 baths,4 Toilets
"840sqm Land On Cooper Road, Ikoyi",Old Ikoyi Ikoyi Lagos,₦,"650,000/sqm",0,0,0, beds, baths, Toilets
"4 Bedroom Luxury Pent House Maisonette With Bq, Pool, Gym Etc In Old Ikoyi",Old Ikoyi Ikoyi Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets
*excellently Built 5 Bed Semi Detached Duplex In Ikoyi,Ikoyi Lagos,₦,"350,000,000,000",0,1,1, beds, baths, Toilets
4 Bedroom Semi Detached Duplex With Bq,Banana Island Estate Ikoyi Lagos Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,4 beds,4 baths,5 Toilets
Land For Sale At Banana Island,Off 2nd Avenue Close To Mike Adenuga House Banana Island Ikoyi Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets
English Style 6 Bedroom Fully Detached Mansion,S Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets
Lovely Mini Estate Available,Banana Island Banana Island Ikoyi Lagos,₦,"6,500,000,000",0,0,0, beds, baths, Toilets
"Super Spacious 5 Bedroom Luxury Maisonette With Swimming Pool, Gym And Elevator",3 Ikoyi Lagos,₦,"500,000,000",1,1,1,5 beds,0 baths,0 Toilets
Newly Built And Well Maintained 3 Bedroom Flat Luxury Apartment + Bq,Gerard Road Ikoyi Lagos,₦,"165,000,000",0,1,0,3 beds,3 baths,4 Toilets
Waterfront 5 Bedroom Fully Detached Duplex With Jetty And 2 Bqs, Ikoyi Lagos,₦,"600,000,000",0,1,1,5 beds,0 baths,0 Toilets
Newly Built And Well Maintained 3 Bedroom Flat + Bq (6th Floor),S Gerard Road Ikoyi Lagos,₦,"165,000,000",0,1,0,3 beds,4 baths,5 Toilets
Fully Fenced And Gated Corner Piece Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets
3 Bedroom Luxury Terrace Duplex,Banana Island Ikoyi Lagos,₦,"280,000,000",0,1,1,3 beds,3 baths,4 Toilets
Land,Old Ikoyi Ikoyi Lagos,₦,"545,000",0,0,0,0 beds,0 baths,0 Toilets
Prime Corner Piece Plot Of Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets
570sqm Residential Land,Osborne Foreshore Estate Ikoyi Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets
A New Luxury 4 Bedroom Detached Duplex,Parkview Estate Ikoyi Lagos,₦,"380,000,000",0,0,0,0 beds,0 baths,0 Toilets
Spacious And Luxurious 4bedroom Penthouse,Bourdillon Ikoyi Lagos,$,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Executive Brand New Tastefully Built 5bedrooms Detached Duplex For Sale At Banana Island Ikoyi.,Banana Island Ikoyi. Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,5 beds,5 baths,6 Toilets
Luxurious Units Of 6 Bedrooms Fully Detached Duplex With 2 Rooms Bq,Banana Island Banana Island Ikoyi Lagos,₦,"900,000,000",0,1,0,6 beds,6 baths,7 Toilets
Luxury Finished 6 Bedrooms Detached House,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,6 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"900,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Water Front Land,Banana Island Ikoyi Lagos,₦,"1,100,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Smart House,Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"900,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Smart House,Ikoyi Lagos,₦,"650,000,000",0,0,0,5 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Fully Detached Duplex With 2 Room Bq,Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets
Water Front Plot,Banana Island Ikoyi Lagos,$,"10,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury Finished 6 Bedrooms House,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,6 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"900,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
"Waterfront 5 Bedroom Fully Detached Smart House With Swimming Pool, Private Elevator And Cinema",Ikoyi Lagos,₦,"550,000,000",0,1,0,5 beds,5 baths,6 Toilets
Newly Built 4 Bedroom Terrace Duplex With Swimming Pool,Ikoyi Lagos,₦,"250,000,000",0,1,0,4 beds,4 baths,5 Toilets
"Brand New 5 Bedroom Fully Detached Smart House With Swimming Pool, Private Elevator And Cinemaroom",Ikoyi Lagos,₦,"500,000,000",0,1,0,5 beds,5 baths,6 Toilets
Newly Built 5 Bedroom Semi Detached Duplex With En Suite Basement,Ikoyi Lagos,₦,"320,000,000",0,1,0,5 beds,5 baths,6 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
Brand New 5 Bedroom Semi Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"320,000,000",0,1,0,5 beds,5 baths,5 Toilets
3 Bedroom Apartment,Ikoyi Lagos,₦,"210,000,000",0,0,0,4 beds,0 baths,0 Toilets
5 Bedroom Detached House + Bq,Ikoyi Lagos,₦,"600,000,000",0,0,0,5 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex With A Room Bq,Banana Island Ikoyi Lagos,₦,"260,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex With A Room Bq,Ikoyi Lagos,₦,"240,000,000",0,0,0,4 beds,0 baths,0 Toilets
Available Land,Banana Island Ikoyi Lagos,₦,"1,150,000,000/sqm",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Fully Detached Duplex With Roof Top Terrace And 2 Bq,Banana Island Ikoyi Lagos,₦,"900,000,000",0,0,0,5 beds,5 baths,6 Toilets
4 Bedroom Semi Detached Duplex With Swimming Pool,Ikoyi Lagos,₦,"230,000,000",0,0,0,4 beds,0 baths,0 Toilets
"5 Bedroom Semi Detached Duplex + Rooftop Terrace,",Banana Island Ikoyi Lagos,$,"1,300,000",0,0,0,5 beds,0 baths,0 Toilets
Land Measuring 1600sqm,Off Turnbull Road Ikoyi Lagos,₦,"75,000,000",0,0,0, beds, baths, Toilets
