Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets
Land, Ligali Ayorinde Victoria Island Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets
13000sqm Land With Structures,Ahmadu Bello Way Victoria Island Lagos,$,"13,000,000",0,0,0, beds, baths, Toilets
16000sqm Land,Ahmadu Bello Way Victoria Island Lagos,$,"34,000,000",0,0,0, beds, baths, Toilets
2600sqm Plots Of Land,Ozumba Mbadiwe Victoria Island Lagos Victoria Island Lagos,₦,"4,500,000,000",0,0,0, beds, baths, Toilets
Parcel Of Land Measuring 3025sqm With C Of O,Idowu Martin's Victorial Island Lagos Victoria Island Extension Victoria Island Lagos,₦,"350,000",0,0,0, beds, baths, Toilets
Land,Along Lilagi Ayorinde Street Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Along Water Corporation Road Victoria Island Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Water Corporation Road Victoria Island Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Off Idejo Street Victoria Island Lagos,₦,"650,000,000",0,0,0, beds, baths, Toilets
Land,Dideolu Estate Oniru Victoria Island Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Dideolu Estate Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex With Bq,Oniru Victoria Island Lagos,₦,"700,000,000",0,0,0,4 beds,0 baths,0 Toilets
Land,Off Idejo Street Adeola Odeku Victoria Island Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Along Ozumba Mbadiwe Street Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Nos Of 4 Bedroom Terrace Duplex With Bq,Oniru Private Estate Victoria Island Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,4 Toilets
Land,Ahmadu Bello Way Ahmadu Bello Way Victoria Island Lagos,$,"12,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,Off Idejo Street Victoria Island Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land,"Oniru, Along Water Corporation Road Victoria Island Lagos",₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxurious Ongoing 4bedroom Terrace Duplex With In The Heart Of Oniru,Oniru Victoria Island Lagos,₦,"200,000,000",0,1,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace Duplex,Oniru Private Estate Victoria Island Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,4 Toilets
Land, Ahmadu Bello Way Victoria Island Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets
Land, Ligali Ayorinde Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex For Sale,Oniru Off Palace Road Oniru Victoria Island Lagos,₦,"160,000,000",0,1,0,5 beds,5 baths,6 Toilets
5 Bedroom Semi Duplex For Sale,Off Palace Road Oniru Victoria Island Lagos,₦,"155,000,000",0,1,0,5 beds,5 baths,6 Toilets
Land,Along Ozumba Mbadiwe Street Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets
6 Bedroom Detached House With All Rooms Ensuite With Guest Chalet And Bqs On A Large Land Measuring 1650qm,Kofo Abayomi Victoria Island Lagos,₦,"900,000,000",0,0,0,6 beds, baths, Toilets
Spacious 3 Bedroom Terrace Duplex,Off Palace Road Oniru Victoria Island Lagos,₦,"85,000,000",1,1,0,3 beds,3 baths,4 Toilets
Land,Ozumba Mbadiwe Street Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
Four Bedroom Terraced Residences,Oniru Royal Estate Oniru Victoria Island Lagos,₦,"115,000,000",0,1,0,4 beds,4 baths,5 Toilets
"5 Bedroom,gym Room &1bq Fully Detached House On A Fully Gated Road And The Best In Oniru Estate",Oniru Estate Oniru Victoria Island Lagos,₦,"180,000,000",0,1,0,5 beds,5 baths,6 Toilets
"4 Bedroom Terrace Duplexes, Location: Victoria Island, Lagos",Victoria Island Lagos,₦,"300,000,000",0,1,0,4 beds,5 baths,5 Toilets
Office Complex For Sale Lagos 8bn Off Adeola Odeku Vi,Off Adeola Odeku Adeola Odeku Victoria Island Lagos,₦,"8,000,000,000",0,0,0, beds, baths, Toilets
Brand New Luxurious 5 Bedroom Duplex With Bq,Oniru Victoria Island Lagos,₦,"180,000,000",0,1,0,5 beds,5 baths,6 Toilets
"New & Well Built , Fully Equipped Purpose Built Grade A Open Plan Office Building Of 15 Floors",Ozumba Mbadiwe Victoria Island Lagos,$,"40,000,000",0,1,0, beds, baths, Toilets
10 Bedroom Mansion,Banana Island Victoria Island Extension Victoria Island Lagos,₦,"4,000,000,000",0,0,0,10 beds,10 baths,10 Toilets
5 Bedroom Semi Detached Duplex With Bq,Victoria Island Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,6 Toilets
2 Bedroom Luxury Apartment For Sale,1st 6th Floor Eko Atlantic Victoria Island Lagos,$,"710,000",0,1,0,2 beds,2 baths,3 Toilets
3 Bedroom Luxury Apartment,1st 6th Floor Eko Atlantic Victoria Island Lagos,$,"875,000",1,1,1,3 beds,3 baths,4 Toilets
4 Bedroom Detached With 2 Rooms Bq,Vi Victoria Island Extension Victoria Island Lagos,₦,"400,000,000",0,0,0,4 beds,4 baths,4 Toilets
Fully Detached House,Vi Victoria Island Extension Victoria Island Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached House With 2 Room Bq With Gate House,Vi Victoria Island Lagos,₦,"400,000,000",0,0,0,4 beds,4 baths, Toilets
Fully Detached Duplex At Victoria Island,Vi Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths, Toilets
4 Bedroom Terrace House With Bq,T F Kubuoye Victoria Island Lagos,₦,"70,000,000",0,0,0,4 beds,4 baths,5 Toilets
Four(4) Bedroom Duplex,T F Kubuoye Victoria Island Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets
Land, Victoria Island Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury Brand New 4 Bedroom Terraces In Oniru,Oniru Victoria Island Extension Victoria Island Lagos,₦,"115,000,000",1,0,0,4 beds,5 baths,5 Toilets
Executive 5bedrooms Duplex With 2 Rooms Bq For Sale At Lagos Business School.,Lagos Business School. Victoria Island Lagos,₦,"50,000,000",0,0,1,5 beds,5 baths,6 Toilets
Exquisite 4 Bedrooms Terraced Duplex With A Bq,Oniru Victoria Island Lagos,₦,"87,000,000",0,0,0,4 beds,4 baths,5 Toilets
Exquisite And Luxurious 5 Bedrooms Terraced Duplex With A Bq,Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,5 baths,6 Toilets
Executive 4 Bedrooms Terraced Duplex With A Bq And Swimming Pool,Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets
Nice Finished 4 Bedrooms Terraced Duplex With A Bq,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets
Fully Serviced All Room Ensuit 4 Bedrooms Penthouse,Oniru Victoria Island Lagos,₦,"165,000,000",1,0,0,4 beds,4 baths,5 Toilets
Bare Land On Eko Atlantic City,Ahmadu Bello Way Victoria Island Lagos,₦,"1,250,000",0,0,0, beds, baths, Toilets
Newly Built 5 Bedroom Semi Detached Duplex With Bq At Oniru Estate Victoria Island Lagos,Off Palace Road Oniru Estate Victoria Island Oniru Victoria Island Lagos,₦,"147,000,000",1,1,0,5 beds,5 baths,5 Toilets
4 Bedroom High Toned Luxury Terrace Duplex With A Bq,Oniru Victoria Island. Oniru Victoria Island Lagos,₦,"180,000,000",0,1,1,4 beds,5 baths,5 Toilets
4 Bedrooms Duplex,1004 Victoria Island Lagos,₦,"75,000,000",0,1,0,4 beds,4 baths,5 Toilets
8units Luxury Beautiful Service 4bedroom Terrace Duplex With 1room Bq,Off Adeola Odeku Victoria Island Lagos,₦,"120,000,000",0,1,0,4 beds,4 baths,5 Toilets
2 Bedroom Flat,"Block D1 Cluster D, 1004 Estate, 1004 Victoria Island Lagos",₦,"60,000,000",0,0,0,2 beds,0 baths,0 Toilets
Hot 4 Bedroom Duplex,Cherry Homes Victoria Island Extension Victoria Island Extension Victoria Island Lagos,₦,"125,000,000",0,0,0,4 beds,0 baths,0 Toilets
24 Rooms Hotel + Restaurant, Akin Adesola Victoria Island Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Detached House With Separate Studies,Oniru Estate Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,0 Toilets
"1,346 Sqm Of Bare Land",Palace Road Oniru Victoria Island Lagos,₦,"330,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Ademola Adetokunbo Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,"Off Palace Road, Oniru Victoria Island Lagos",₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets
Mixed Use Land,Victoria Island Extension Victoria Island Lagos,₦,"320,000,000",0,0,0,0 beds,0 baths,0 Toilets
Mixed Use Land,"Waziri Ibrahim, Victoria Island Extension Victoria Island Lagos",₦,"485,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,... Victoria Island Lagos,₦,"130,000,000",0,0,0,0 beds,0 baths,0 Toilets
Newly Built 3 Bedroom Apartment,Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,3 beds,3 baths,4 Toilets
Tastefully Finished 2 And 3 Bedroom Apartment,Oniru Estate Oniru Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,0 baths,0 Toilets
7 Bedroom Detached Duplex,"Off A J Mario, Victoria Island Extension Victoria Island Lagos",₦,"400,000,000",0,0,0,7 beds,7 baths,7 Toilets
5 Bedroom Semi Detached Duplex,Palace Road Oniru Victoria Island Lagos,₦,"210,000,000",0,0,0,5 beds,0 baths,0 Toilets
4 Bedroom Terrace,Sutherland Court Victoria Island Victoria Island Lagos,₦,"20,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,0 baths,5 Toilets
4 Bedroom Terrace Duplex, Oniru Victoria Island Lagos,₦,"95,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Flat,"1004 Estate, Victoria Island Extension Victoria Island Lagos",₦,"70,000,000",0,0,0,3 beds,4 baths,4 Toilets
Hotel/ Guest House,Oniru Victoria Island Lagos,$,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Storey Office Building,.. Victoria Island Lagos,₦,"2,300,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,"Victoria Island Extension, Victoria Island Lagos",₦,"125,000,000",0,0,0,0 beds,0 baths,0 Toilets
Hotel/ Guest House,"Lekki Phase 1 By Victoria Island Major Area, Victoria Island Lagos",$,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Jakande Crescent Oniru Victoria Island Lagos,₦,"90,000,000",0,0,0,3 beds,0 baths,0 Toilets
Commercial Land For Sale,Eko Atlantic Victoria Island Lagos,$,"5,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached House With Three Room Bq,Victoria Island Lagos,₦,"450,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Flat,"Dideolu Estate, Victoria Island Lagos",₦,"80,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Detached Duplex,.. Oniru Victoria Island Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Penthouse,Victoria Island Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,4 Toilets
Hotel,"Lekki Phase 1 By Victoria Island Major Area, Victoria Island Lagos",$,"200,000,000",0,0,0,0 beds,0 baths,0 Toilets
9 Bedroom,Idowu Taylor Victoria Island Lagos,₦,"450,000,000",0,0,0,9 beds,0 baths,0 Toilets
4 Bedroom Terrace Duplex, Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,Oniru Victoria Island Lagos,₦,"70,000,000",0,0,0,3 beds,3 baths,4 Toilets
9 Bedroom Detached Duplex,"Idowu Martins Street, Victoria Island Extension Victoria Island Lagos",₦,"400,000,000",0,0,0,9 beds,7 baths,10 Toilets
4 Bedroom Semi Detached Duplex,... Oniru Victoria Island Lagos,₦,"135,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,... Oniru Victoria Island Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets
Mixed Use Land,"Bishop Oluwole Street, Victoria Island Lagos",₦,"4,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Bedroom Flat, Oniru Victoria Island Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex, Oniru Victoria Island Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets
Office Complex,Off Adetokunbo Ademola Street Victoria Island Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
10 Bedroom Twin Duplex,.. Adeola Odeku Victoria Island Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex,Four Point Hotel Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,0 baths,5 Toilets
Waterfront Land Measuring 2672sqm,Ozumba Mbadiwe Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets
Block Of 12 Units Of 2 Bedroom Flat With 2 Units Of 1 Bedroom Pent House,.. Oniru Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Residential Land,"Ologun Agbaje Street, Victoria Island Lagos",₦,"900,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Detached Duplex,Oniru Victoria Island Lagos,₦,"115,000,000",0,0,0,5 beds,5 baths,5 Toilets
Brand New 4 Bedroom & Pent Room With A Bq,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Fully Detached Duplex,Abiodun Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,0 baths,0 Toilets
Mixed Use Land,Kofo Abayomi Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
Well Finished 5 Bedroom Detached Duplex,By Lekki Right Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets
Luxury 4 Bedroom Terrace Duplex, Oniru Victoria Island Lagos,₦,"125,000,000",0,0,0,4 beds,4 baths,5 Toilets
Block Of Flats,Victoria Island Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,"Bosun Adekoya Street, Oniru Via New Market, Oniru Victoria Island Lagos",₦,"135,000,000",0,0,0,4 beds,4 baths,5 Toilets
3 Bedroom Flat,Victoria Island Lagos,$,"2,200,000",0,0,0,3 beds,3 baths,3 Toilets
Hotel/ Guest House,Kofo Abayomi Victoria Island Lagos,₦,"2,900,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"65,000,000",0,0,0,4 beds,0 baths,0 Toilets
3 Bedroom Block Of Flats, Adeola Odeku Victoria Island Lagos,₦,"90,000,000",0,0,0,0 beds,0 baths,0 Toilets
4 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Terrace Duplex,... Ligali Ayorinde Victoria Island Lagos,₦,"105,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,.. Oniru Victoria Island Lagos,₦,"65,000,000",0,0,0,0 beds,0 baths,0 Toilets
7 Bedroom Detached Duplex,"Off A J Mario, Victoria, Isalnd, Lagos Victoria Island Extension Victoria Island Lagos",₦,"400,000,000",0,0,0,7 beds,7 baths,7 Toilets
Newly Built 4 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"110,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Detached Duplex,Oniru Victoria Island Lagos,₦,"125,000,000",0,0,0,4 beds,4 baths,4 Toilets
4 Bedroom Detached Duplex,Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,4 Toilets
Luxury And Exquisite 3 Bedroom Apartment, Victoria Island Lagos,$,"54,500",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,"1004 Estates, Oniru Victoria Island Lagos",₦,"68,000,000",0,0,0,3 beds,3 baths,4 Toilets
Miniflat, Oniru Victoria Island Lagos,₦,"33,000,000",0,0,0,1 beds,0 baths,0 Toilets
Land,"Oniru Private Beach Estate, Vi, Oniru, Victoria Island Lagos",₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets
Spacious 4 Bedroom Duplex With 2 Rooms Bq,Oniru Victoria Island Lagos,₦,"230,000,000",0,0,0,4 beds,4 baths,5 Toilets
4 Bedroom Terrace Duplex, Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,0 baths,0 Toilets
4 Bedroom Penthouse,.. Oniru Victoria Island Lagos,₦,"165,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat,"Dideolu Estate, Victoria Island Lagos",₦,"80,000,000",0,0,0,3 beds,3 baths,4 Toilets
5 Bedroom Detached Duplex,"Off Palace Road, Oniru Victoria Island Lagos",₦,"235,000,000",0,0,0,5 beds,0 baths,0 Toilets
Office Space,"2a And 2b Oko Awo Close Vi, Victoria Island Extension, Victoria Island Lagos",₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Office Space, Adeola Odeku Victoria Island Lagos,₦,"8,000,000",0,0,0,0 beds,0 baths,0 Toilets
3 Bedroom Flat, Oniru Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,0 baths,0 Toilets
3 Bedroom Serviced Flat,Mabogunje Street Oniru Victoria Island Lagos,₦,"40,000,000",0,0,0,3 beds,0 baths,0 Toilets
3 Bedroom Flat,"Aremo Olusegun, Oniru Victoria Island Lagos",₦,"70,000,000",0,0,0,3 beds,3 baths,4 Toilets
10 Units Of 3 Bedroom Flat With Bq, Victoria Island Lagos,₦,"2,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
Mixed Use Land,Ahmadu Bello Way / Akin Adesola Street. Ahmadu Bello Way Victoria Island Lagos,₦,"22,000,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,5 baths,6 Toilets
3 Bedroom Flat,Victoria Island Lagos,₦,"250,000,000",0,0,0,3 beds,3 baths,3 Toilets
Mixed Use Land,Tiamiyu Savage Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets
5 Bedroom Semi Detached Duplex,"Oniru Estate, Oniru Victoria Island Lagos",₦,"130,000,000",0,0,0,5 beds,5 baths,6 Toilets
7 Bedroom Detached Duplex As Office Space.,Muri Okunola Victoria Island Lagos,₦,"300,000,000",0,0,0,8 beds, baths,8 Toilets
"*bank Sale* 1 Unit Of 3bedroom( Ensuite) Luxury Apartment On The 24th Floor At Eko Pearls Towers, Vi",Victoria Island Victoria Island Extension Victoria Island Lagos,$,"1,800,000",0,1,0,3 beds,3 baths,3 Toilets
Banana Island Ikoyi Water Front 800m2. In Zone. J Plot ? Price. 480mil,Victoria Island Lagos,₦,"480,000,000",0,0,0, beds, baths, Toilets
Victoria Island *4000sqm At Ibrahim Waziri. Price:1.5b,Victoria Island Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets
5 Bedroom Semi Detached Duplex With Bq,Victoria Island Lagos,₦,"200,000,000",0,0,0,5 beds,5 baths,5 Toilets
Commercial Property,.. Adeola Odeku Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets
Joint Venture Brief @ Victoria Island,Ligali Ayorinde Victoria Island Lagos,₦,"650,000,000",0,0,0, beds, baths, Toilets
"4nos 5 Bedroom Semi Detached Houses On 2200sqm Land At Adeleke Adedoyin Street, Victoria Island. N700m.",Victoria Island Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,4 Toilets
"5,050sqm* Of Land For Sale",Ligali Ayorinde Victoria Island Lagos,₦,"220,000",0,0,0, beds, baths, Toilets
3000m2 Fence Round With Entrance Gate,"1004 Estate, Off Ozumba Mbadiwe 1004 Victoria Island Lagos",₦,"1,200,000,000",0,0,0, beds, baths, Toilets
5 Storey Office Building With A Total Lettable Spave Of 1750sqm,Adeola Odeku Victoria Island Lagos,₦,"1,500,000,000",0,0,0, beds, baths,6 Toilets
3000m2 Fence Round With Entrance Gate,"1004 Estate, Off Ozumba Mbadiwe 1004 Victoria Island Lagos",₦,"1,200,000,000",0,0,0, beds, baths, Toilets
"New 3 Bedroom Apartment With Bq, Pool And Gym",Oniru Victoria Island Lagos,₦,"75,000,000",0,1,0,3 beds,4 baths,4 Toilets
A Well Located Land,Oniru Victoria Island Lagos,₦,"320,000,000",0,0,0, beds, baths, Toilets
"New 4 Bedroom Apartment At Oniru, Lagos",Oniru Victoria Island Lagos,₦,"65,000,000",0,1,0,4 beds,5 baths,5 Toilets
4 Bedroom Maisonette,Muri Okunola Street Ademola Adetokunbo Victoria Island Lagos,₦,"95,000,000",0,0,0,4 beds,4 baths,5 Toilets
Block Of 8 Flats,Victoria Island Lagos,₦,"1,400,000,000",0,0,0,10 beds,10 baths,10 Toilets
"Plot Measuring 2,300 + Sqms With Highrise Development Permission",Akin Adesola Street Victoria Island Lagos,₦,"1,700,000,000",0,0,0, beds, baths, Toilets
Excellent 3 Bedroom Apartment For Sale,Victoria Island Lagos,₦,"110,000,000",0,1,0,3 beds,3 baths,3 Toilets
Two Units Of Detached Houses,Close To Eko Hotel Victoria Island Lagos,₦,"480,000,000",0,0,0, beds, baths, Toilets
Brand New Four Units Of 4 Bedroom Terraces With 4 Car Park Spaces,Close To 1004 Flats Victoria Island Lagos,₦,"1,200,000,000",0,0,0,4 beds, baths, Toilets
Cornerpiece Plot Of 715sqms,Ligali Ayorinde/ Muri Okunola Street Victoria Island Lagos,₦,"240,000,000",0,0,0, beds, baths, Toilets
A Beautiful 5 Bedroom Fully Detached Duplex,Oniru Victoria Island Lagos,₦,"160,000,000",0,1,0,5 beds,6 baths,6 Toilets
Luxury Newly Built 4bedroom Terrace Duplex With Swimming Pool And Gym,Victoria Island Extension Victoria Island Lagos,₦,"300,000,000",0,1,0,4 beds,4 baths,5 Toilets
Luxury 3 Bedroom Flat For Sale In Oniru,Oniru Victoria Island Lagos,₦,"80,000,000",1,0,1,3 beds,3 baths,4 Toilets
Luxury Beautiful Service 4bedroom Semi Detached’s Duplex With 1room,Gated Community Oniru Victoria Island Lagos,₦,"110,000,000",0,1,0,4 beds,4 baths,5 Toilets
3 Bedroom Terrace Duplex.,Oniru Oniru Victoria Island Lagos,₦,"85,000,000",0,1,0,3 beds,3 baths,4 Toilets
Luxury Beautiful Serviced 3bedroom With 1room,Gated Community Oniru Victoria Island Lagos,₦,"80,000,000",0,1,0,3 beds,3 baths,4 Toilets
4 Bedroom Detached Duplex,Opposite Eko Hotel And Suits Victoria Island Lagos,₦,"230,000,000",0,0,0,4 beds,0 baths,0 Toilets
Newly Built 5 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"180,000,000",0,0,0,5 beds,0 baths,0 Toilets
2500sqm Land,Water Corporation Road Oniru Oniru Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets
4126m2 Of Land, Victoria Island Extension Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets
2 Numbers 5 Bedrooms Duplex On 2000sqm,Akin Adesola Victoria Island Lagos,₦,"1,200,000,000",0,0,0,5 beds,5 baths,6 Toilets
2 Numbers 5 Bedrooms Duplex On 2000sqm,Akin Adesola Victoria Island Lagos,₦,"1,200,000,000",0,0,0,5 beds,5 baths,6 Toilets
"A Detached House On Commercial Roaf, V.i Lagos",Victoria Island Lagos,₦,"550,000,000",0,0,0, beds, baths, Toilets
5 Bed Room Detach Duplex,Victoria Island Extension Victoria Island Lagos,₦,"900,000,000",0,1,1,5 beds,8 baths,8 Toilets
5 Bed Room Detach Duplex,Victoria Island Extension Victoria Island Lagos,₦,"650,000,000",0,1,1,5 beds,8 baths,8 Toilets
4 Bedrooms Serviced Terrace House For For Sale,Off Place Road Oniru Victoria Island Lagos,₦,"105,000,000",1,1,0,4 beds,4 baths,5 Toilets
8 Bedrooms Detached House On 1318 Sqm,Off 1004 1004 Victoria Island Lagos,₦,"350,000,000",0,0,0,8 beds,7 baths,6 Toilets
4 Bedroom Terrace Duplex With Bq,Off Oniru Palace Road Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,0 baths,0 Toilets
"2,672.792 Sqm Land For Sale","Ozumba Mbadiwe Road, Water Front Victoria Island Extension Victoria Island Lagos",₦,"750,000,000",0,0,0, beds, baths, Toilets
6 Units Of 3 Bedroom Terrace Duplex,"Off Ajose, Victoria Island Extension Victoria Island Lagos",₦,"250,000,000",0,0,0,3 beds,0 baths,0 Toilets
A Sharp And Neat Luxurious Taste Fully Finished 2 And 3 Bedroom Flats,Victoria Island Lagos,$,"710,000",0,1,1,3 beds,3 baths,3 Toilets
3 Bedroom Semi Detached Duplex,... Oniru Victoria Island Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets
Luxury 15 Floors High Rise Open Plan Office Complex,Eko City Eko Atlantic Victoria Island Lagos,$,"55,000,000",0,1,0,0 beds,0 baths,0 Toilets
Newly Built 4bed Room Terrace Suplex,Hy Oniru Victoria Island Lagos,₦,"75,000,000",0,1,1,4 beds,4 baths,4 Toilets
Lovely 3bed Room Duplex With A Bq,Off Palace Way Oniru Victoria Island Lagos,₦,"60,000,000",0,1,1,3 beds,3 baths,4 Toilets
Luxury And Well Built 4 Bedrooms Terraced Duplex With Bq,Oniru Victoria Island Lagos,₦,"75,000,000",1,0,0,4 beds,4 baths,5 Toilets
5 Bedroom Terrace Unit,46b Anifowoshe Street Off Adeola Odeku Adeola Odeku Victoria Island Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,6 Toilets
4 Bedroom Masionette For Sale,Oniru Victoria Island Lagos,₦,"220,000,000",0,0,0,4 beds,4 baths,5 Toilets
State Of The Art One Bedroom Apartment,Water Coperation Drive Off Ligali Ayorinde Victoria Island Extension Victoria Island Lagos,₦,"32,000,000",0,1,0,1 beds,1 baths,2 Toilets
One Bedroom Luxury Apartment,Wter Coperation Drive Off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos,₦,"35,000,000",1,1,0,1 beds,1 baths,2 Toilets
"Very Lovely 3 Bedroom Massionette For Sale At 1004 Estate, Victoria Island",1004 Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds, baths, Toilets
"Luxuriously Built 3 Bedroom Apartment For Sale At Oniru, Victoria Island",Oniru Victoria Island Lagos,₦,"55,000,000",0,0,0,3 beds,3 baths,4 Toilets
"Nicely Structured 3 Bedroom House For Sale At Oniru, Victoria Island",Oniru Victoria Island Lagos,₦,"65,000,000",0,1,0,3 beds,3 baths,4 Toilets
